covariateName,conceptId
drug_exposure during day -365 through 0 days relative to index: 20 ML Lidocaine 20 MG/ML Injection,36895687
drug_exposure during day -365 through 0 days relative to index: Ceftazidime 2000 MG,46275519
drug_era during day -365 through 0 days relative to index: lansoprazole,929887
drug_era group during day -365 through 0 days relative to index: lansoprazole,929887
measurement during day -365 through 0 days relative to index: Urinary catheter in situ,4208026
drug_exposure during day -365 through 0 days relative to index: Haloperidol 5 MG/ML,19081398
condition_era group during day -365 through 0 days relative to index: Fracture of vertebral column,4174520
condition_era group during day -365 through 0 days relative to index: Abdominal pain,200219
drug_era during day -365 through 0 days relative to index: pitavastatin,40165636
drug_era group during day -365 through 0 days relative to index: pitavastatin,40165636
condition_occurrence during day -365 through 0 days relative to index: Abdominal pain,200219
drug_era group during day -365 through 0 days relative to index: Xanthines,21603328
measurement during day -365 through 0 days relative to index: Grip strength,4089159
measurement during day -365 through 0 days relative to index: Water intake,4027184
measurement during day -365 through 0 days relative to index: Influenza virus A+B Ag [Presence] in Nasopharynx,3029458
drug_era during day -365 through 0 days relative to index: ropivacaine,1136487
drug_era group during day -365 through 0 days relative to index: ropivacaine,1136487
drug_era during day -365 through 0 days relative to index: Haloperidol,766529
drug_era group during day -365 through 0 days relative to index: Haloperidol,766529
drug_era group during day -365 through 0 days relative to index: Butyrophenone derivatives,21604515
drug_era during day -365 through 0 days relative to index: Urokinase,1307515
drug_era group during day -365 through 0 days relative to index: Urokinase,1307515
condition_occurrence during day -365 through 0 days relative to index: Pre-surgery evaluation,4004516
drug_exposure during day -365 through 0 days relative to index: Cefazolin 2000 MG,46287344
drug_era during day -365 through 0 days relative to index: montelukast,1154161
drug_era group during day -365 through 0 days relative to index: montelukast,1154161
drug_era group during day -365 through 0 days relative to index: Leukotriene receptor antagonists,21603353
condition_occurrence during day -365 through 0 days relative to index: Aphasia,440424
measurement during day -365 through 0 days relative to index: Rewarming time,4090823
"drug_exposure during day -365 through 0 days relative to index: diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection",46276277
drug_exposure during day -365 through 0 days relative to index: atorvastatin 10 MG,19122208
measurement during day -365 through 0 days relative to index: DNA double strand Ab [Units/volume] in Serum by Radioimmunoassay (RIA),3032250
drug_exposure during day -365 through 0 days relative to index: azelastine 1 MG,42963918
drug_era during day -365 through 0 days relative to index: Risperidone,735979
drug_era group during day -365 through 0 days relative to index: Risperidone,735979
drug_exposure during day -365 through 0 days relative to index: calcium polycarbophil 625 MG,940514
drug_exposure during day -365 through 0 days relative to index: doxofylline 400 MG,42959926
drug_era during day -365 through 0 days relative to index: Insulin Lispro,1550023
drug_era group during day -365 through 0 days relative to index: Insulin Lispro,1550023
drug_era during day -365 through 0 days relative to index: ebastine,19092433
drug_era group during day -365 through 0 days relative to index: ebastine,19092433
procedure_occurrence during day -365 through 0 days relative to index: CT of facial bones without contrast,36713189
drug_exposure during day -365 through 0 days relative to index: 20 ML Ropivacaine hydrochloride 7.5 MG/ML Injection,40173915
condition_era group during day -365 through 0 days relative to index: Pain finding at anatomical site,4132926
drug_exposure during day -365 through 0 days relative to index: 5 ML Levofloxacin 5 MG/ML Ophthalmic Solution,21126995
measurement during day -365 through 0 days relative to index: Erythrocytes.dysmorphic/100 erythrocytes in Urine sediment by Light microscopy,3038315
"drug_exposure during day -365 through 0 days relative to index: Tetanus immune globulin, human 250 UNT/ML",561425
condition_era group during day -365 through 0 days relative to index: Open wound,444187
drug_exposure during day -365 through 0 days relative to index: 1 ML Sodium Chloride 9 MG/ML Irrigation Solution,40717789
drug_exposure during day -365 through 0 days relative to index: almagate 1000 MG,42960902
drug_exposure during day -365 through 0 days relative to index: Gliclazide 30 MG,19102035
condition_occurrence during day -365 through 0 days relative to index: Subarachnoid hemorrhage,432923
drug_era group during day -365 through 0 days relative to index: RESPIRATORY SYSTEM,21605007
drug_era during day -365 through 0 days relative to index: Gliclazide,19059796
drug_era group during day -365 through 0 days relative to index: Gliclazide,19059796
condition_occurrence during day -365 through 0 days relative to index: Hypertensive disorder,316866
condition_era group during day -365 through 0 days relative to index: Intracranial hemorrhage,439847
"drug_era during day -365 through 0 days relative to index: diphtheria toxoid vaccine, inactivated",529303
"drug_era group during day -365 through 0 days relative to index: diphtheria toxoid vaccine, inactivated",529303
"drug_era during day -365 through 0 days relative to index: tetanus toxoid vaccine, inactivated",529411
"drug_era group during day -365 through 0 days relative to index: tetanus toxoid vaccine, inactivated",529411
drug_era group during day -365 through 0 days relative to index: BACTERIAL VACCINES,21601279
drug_era group during day -365 through 0 days relative to index: Diphtheria vaccines,21601288
drug_era group during day -365 through 0 days relative to index: Tetanus vaccines,21601315
drug_era group during day -365 through 0 days relative to index: Other antipsychotics,21604557
drug_era during day -365 through 0 days relative to index: Clindamycin,997881
drug_era group during day -365 through 0 days relative to index: Clindamycin,997881
drug_era group during day -365 through 0 days relative to index: Antiinfectives for treatment of acne,21602304
drug_era group during day -365 through 0 days relative to index: Lincosamides,21602984
"drug_era group during day -365 through 0 days relative to index: ANESTHETICS, GENERAL",21604182
drug_era during day -365 through 0 days relative to index: Tetanus immune globulin,35604680
drug_era group during day -365 through 0 days relative to index: Tetanus immune globulin,35604680
condition_era group during day -365 through 0 days relative to index: Hemorrhage of intracranial meningeal space,42873123
drug_era group during day -365 through 0 days relative to index: VACCINES,21601278
condition_era group during day -365 through 0 days relative to index: Hemorrhage into subdural space of neuraxis,42709921
drug_era group during day -365 through 0 days relative to index: Specific immunoglobulins,21601258
condition_era group during day -365 through 0 days relative to index: Hemorrhage into meningeal space of neuraxis,42873124
drug_exposure during day -365 through 0 days relative to index: pitavastatin Oral Tablet,40165649
condition_occurrence during day -365 through 0 days relative to index: Blood in urine,437038
drug_era group during day -365 through 0 days relative to index: ANESTHETICS,21604181
condition_era group during day -365 through 0 days relative to index: Respiratory arrest,317109
"procedure_occurrence during day -365 through 0 days relative to index: MRI of cervical, thoracic, and lumbar spine with contrast",36713268
measurement during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,3022250
